session_id,unit_id,station,t,channel,value_true,value_observed,t_global
0,12,4,831.36,temperature,72.0488,,831.36
0,12,4,831.36,pressure,28.4464,,831.36
0,12,4,831.36,humidity,48.9952,,831.36
0,7,7,845.12,torque,49.2388,49.2388,845.12
0,7,7,845.12,vibration,0.191,0.191,845.12
0,7,7,845.12,temperature,69.2456,69.2456,845.12
0,7,7,845.12,pressure,28.6815,28.6815,845.12
0,7,7,845.12,humidity,43.5109,43.5109,845.12
0,8,6,845.12,torque,51.1254,51.1254,845.12
0,8,6,845.12,vibration,0.1961,0.1961,845.12
0,8,6,845.12,temperature,67.7216,67.7216,845.12
0,8,6,845.12,pressure,31.6339,31.6339,845.12
0,8,6,845.12,humidity,45.207,45.207,845.12
0,17,0,847.36,torque,50.712,50.712,847.36
0,17,0,847.36,vibration,0.1954,0.1954,847.36
0,17,0,847.36,temperature,71.96,71.96,847.36
0,17,0,847.36,pressure,30.7168,30.7168,847.36
0,17,0,847.36,humidity,47.4969,47.4969,847.36
0,6,9,850.48,torque,49.7441,,850.48
0,6,9,850.48,vibration,0.1606,,850.48
0,6,9,850.48,temperature,68.4018,,850.48
0,6,9,850.48,pressure,29.8404,,850.48
0,6,9,850.48,humidity,44.0669,,850.48
0,5,11,864.69,torque,50.9015,50.9015,864.69
0,5,11,864.69,vibration,0.2185,0.2185,864.69
0,5,11,864.69,temperature,73.7612,73.7612,864.69
0,5,11,864.69,pressure,26.1846,26.1846,864.69
0,5,11,864.69,humidity,46.3667,46.3667,864.69
0,14,3,872.79,torque,49.1055,49.1055,872.79
0,14,3,872.79,vibration,0.1996,0.1996,872.79
0,14,3,872.79,temperature,69.111,69.111,872.79
0,14,3,872.79,pressure,32.3188,32.3188,872.79
0,14,3,872.79,humidity,47.0366,47.0366,872.79
0,12,5,883.47,torque,51.6994,51.6994,883.47
0,12,5,883.47,vibration,0.1721,0.1721,883.47
0,12,5,883.47,temperature,74.5323,74.5323,883.47
0,12,5,883.47,pressure,27.0218,27.0218,883.47
0,12,5,883.47,humidity,49.6331,49.6331,883.47
0,13,4,883.47,torque,49.9694,,883.47
0,13,4,883.47,vibration,0.1632,,883.47
0,13,4,883.47,temperature,71.3126,,883.47
0,13,4,883.47,pressure,30.5276,,883.47
0,13,4,883.47,humidity,48.2227,,883.47
0,15,2,885.24,torque,51.4291,51.4291,885.24
0,15,2,885.24,vibration,0.1447,0.1447,885.24
0,15,2,885.24,temperature,70.5698,70.5698,885.24
0,15,2,885.24,pressure,30.0506,30.0506,885.24
0,15,2,885.24,humidity,45.2914,45.2914,885.24
0,16,1,885.24,torque,49.3856,49.3856,885.24
0,16,1,885.24,vibration,0.2823,0.2823,885.24
0,16,1,885.24,temperature,69.4024,69.4024,885.24
0,16,1,885.24,pressure,27.2458,27.2458,885.24
0,16,1,885.24,humidity,47.1981,47.1981,885.24
0,7,8,895.54,torque,51.3998,51.3998,895.54
0,7,8,895.54,vibration,0.2273,0.2273,895.54
0,7,8,895.54,temperature,70.7786,70.7786,895.54
0,7,8,895.54,pressure,29.5613,29.5613,895.54
0,7,8,895.54,humidity,46.4421,46.4421,895.54
0,18,0,903.33,torque,52.8042,52.8042,903.33
0,18,0,903.33,vibration,0.2224,0.2224,903.33
0,18,0,903.33,temperature,71.5355,71.5355,903.33
0,18,0,903.33,pressure,29.7386,29.7386,903.33
0,18,0,903.33,humidity,46.5438,46.5438,903.33
0,6,10,905.09,torque,50.6212,50.6212,905.09
0,6,10,905.09,vibration,0.1807,0.1807,905.09
0,6,10,905.09,temperature,71.7422,71.7422,905.09
0,6,10,905.09,pressure,31.548,31.548,905.09
0,6,10,905.09,humidity,46.6586,46.6586,905.09
0,8,7,912.28,torque,50.1829,50.1829,912.28
0,8,7,912.28,vibration,0.2087,0.2087,912.28
0,8,7,912.28,temperature,69.844,69.844,912.28
0,8,7,912.28,pressure,33.214,33.214,912.28
0,8,7,912.28,humidity,43.9873,43.9873,912.28
0,9,6,912.28,torque,50.3419,50.3419,912.28
0,9,6,912.28,vibration,0.2824,0.2824,912.28
0,9,6,912.28,temperature,70.9873,70.9873,912.28
0,9,6,912.28,pressure,29.3181,29.3181,912.28
0,9,6,912.28,humidity,43.7989,43.7989,912.28
0,14,4,926.89,torque,52.3612,,926.89
0,14,4,926.89,vibration,0.1697,,926.89
0,14,4,926.89,temperature,68.0946,,926.89
0,14,4,926.89,pressure,28.8985,,926.89
0,14,4,926.89,humidity,48.758,,926.89
0,15,3,929.67,torque,49.1397,49.1397,929.67
0,15,3,929.67,vibration,0.1966,0.1966,929.67
0,15,3,929.67,temperature,71.706,71.706,929.67
0,15,3,929.67,pressure,29.8648,29.8648,929.67
0,15,3,929.67,humidity,47.9158,47.9158,929.67
0,16,2,945.24,torque,47.557,47.557,945.24
0,16,2,945.24,vibration,0.2903,0.2903,945.24
0,16,2,945.24,temperature,67.1166,67.1166,945.24
0,16,2,945.24,pressure,29.1364,29.1364,945.24
0,16,2,945.24,humidity,46.6375,46.6375,945.24
0,17,1,945.24,torque,51.5341,51.5341,945.24
0,17,1,945.24,vibration,0.2148,0.2148,945.24
0,17,1,945.24,temperature,72.0392,72.0392,945.24
0,17,1,945.24,pressure,29.3739,29.3739,945.24
0,17,1,945.24,humidity,48.0722,48.0722,945.24
0,7,9,950.36,torque,48.7238,,950.36
0,7,9,950.36,vibration,0.1639,,950.36
0,7,9,950.36,temperature,68.3254,,950.36
0,7,9,950.36,pressure,31.0669,,950.36
0,7,9,950.36,humidity,42.8781,,950.36
0,8,8,952.54,torque,49.6138,49.6138,952.54
0,8,8,952.54,vibration,0.175,0.175,952.54
0,8,8,952.54,temperature,70.8623,70.8623,952.54
0,8,8,952.54,pressure,31.0006,31.0006,952.54
0,8,8,952.54,humidity,45.5722,45.5722,952.54
0,19,0,953.46,torque,51.011,51.011,953.46
0,19,0,953.46,vibration,0.2058,0.2058,953.46
0,19,0,953.46,temperature,68.9859,68.9859,953.46
0,19,0,953.46,pressure,29.5676,29.5676,953.46
0,19,0,953.46,humidity,47.1119,47.1119,953.46
0,6,11,955.09,torque,50.0775,50.0775,955.09
0,6,11,955.09,vibration,0.1758,0.1758,955.09
0,6,11,955.09,temperature,71.0232,71.0232,955.09
0,6,11,955.09,pressure,32.9351,32.9351,955.09
0,6,11,955.09,humidity,45.4831,45.4831,955.09
0,9,7,975.87,torque,51.8708,51.8708,975.87
0,9,7,975.87,vibration,0.2121,0.2121,975.87
0,9,7,975.87,temperature,73.2107,73.2107,975.87
0,9,7,975.87,pressure,31.8869,31.8869,975.87
0,9,7,975.87,humidity,43.6546,43.6546,975.87
0,10,6,975.87,torque,48.8066,48.8066,975.87
0,10,6,975.87,vibration,0.2208,0.2208,975.87
0,10,6,975.87,temperature,68.7963,68.7963,975.87
0,10,6,975.87,pressure,29.762,29.762,975.87
0,10,6,975.87,humidity,43.4293,43.4293,975.87
0,13,5,977.69,torque,52.5138,52.5138,977.69
0,13,5,977.69,vibration,0.1982,0.1982,977.69
0,13,5,977.69,temperature,65.3069,65.3069,977.69
0,13,5,977.69,pressure,31.6925,31.6925,977.69
0,13,5,977.69,humidity,47.2779,47.2779,977.69
0,15,4,978.7,torque,50.9346,,978.7
0,15,4,978.7,vibration,0.1791,,978.7
0,15,4,978.7,temperature,71.6397,,978.7
0,15,4,978.7,pressure,31.745,,978.7
0,15,4,978.7,humidity,48.8869,,978.7
0,7,10,993.05,torque,51.3194,51.3194,993.05
0,7,10,993.05,vibration,0.219,0.219,993.05
0,7,10,993.05,temperature,68.5204,68.5204,993.05
0,7,10,993.05,pressure,28.8325,28.8325,993.05
0,7,10,993.05,humidity,46.2229,46.2229,993.05
0,18,1,997.64,torque,47.1374,47.1374,997.64
0,18,1,997.64,vibration,0.2039,0.2039,997.64
0,18,1,997.64,temperature,70.1562,70.1562,997.64
0,18,1,997.64,pressure,30.035,30.035,997.64
0,18,1,997.64,humidity,47.7422,47.7422,997.64
0,16,3,998.11,torque,51.2179,51.2179,998.11
0,16,3,998.11,vibration,0.1748,0.1748,998.11
0,16,3,998.11,temperature,69.8986,69.8986,998.11
0,16,3,998.11,pressure,31.7774,31.7774,998.11
0,16,3,998.11,humidity,49.7302,49.7302,998.11
0,17,2,998.11,torque,49.5522,49.5522,998.11
0,17,2,998.11,vibration,0.2201,0.2201,998.11
0,17,2,998.11,temperature,68.4374,68.4374,998.11
0,17,2,998.11,pressure,30.2761,30.2761,998.11
0,17,2,998.11,humidity,44.8175,44.8175,998.11
0,8,9,1004.29,torque,49.03,,1004.29
0,8,9,1004.29,vibration,0.1675,,1004.29
0,8,9,1004.29,temperature,66.0405,,1004.29
0,8,9,1004.29,pressure,34.3086,,1004.29
0,8,9,1004.29,humidity,42.6805,,1004.29
0,20,0,1009.11,torque,53.4444,53.4444,1009.11
0,20,0,1009.11,vibration,0.2317,0.2317,1009.11
0,20,0,1009.11,temperature,73.6705,73.6705,1009.11
0,20,0,1009.11,pressure,30.3455,30.3455,1009.11
0,20,0,1009.11,humidity,46.6012,46.6012,1009.11
0,9,8,1023.14,torque,50.3811,50.3811,1023.14
0,9,8,1023.14,vibration,0.228,0.228,1023.14
0,9,8,1023.14,temperature,68.1636,68.1636,1023.14
0,9,8,1023.14,pressure,32.6201,32.6201,1023.14
0,9,8,1023.14,humidity,44.858,44.858,1023.14
0,14,5,1032.92,torque,47.5448,47.5448,1032.92
0,14,5,1032.92,vibration,0.2037,0.2037,1032.92
0,14,5,1032.92,temperature,73.7725,73.7725,1032.92
0,14,5,1032.92,pressure,28.3741,28.3741,1032.92
0,14,5,1032.92,humidity,46.5804,46.5804,1032.92
0,16,4,1044.81,torque,50.6277,,1044.81
0,16,4,1044.81,vibration,0.2316,,1044.81
0,16,4,1044.81,temperature,68.8001,,1044.81
0,16,4,1044.81,pressure,27.2738,,1044.81
0,16,4,1044.81,humidity,48.1141,,1044.81
0,21,0,1045.35,torque,51.1324,51.1324,1045.35
0,21,0,1045.35,vibration,0.1921,0.1921,1045.35
0,21,0,1045.35,temperature,69.2882,69.2882,1045.35
0,21,0,1045.35,pressure,35.1342,35.1342,1045.35
0,21,0,1045.35,humidity,46.8497,46.8497,1045.35
0,17,3,1054.18,torque,48.1512,48.1512,1054.18
0,17,3,1054.18,vibration,0.1683,0.1683,1054.18
0,17,3,1054.18,temperature,72.88,72.88,1054.18
0,17,3,1054.18,pressure,33.0337,33.0337,1054.18
0,17,3,1054.18,humidity,50.3636,50.3636,1054.18
0,10,7,1054.71,torque,47.8212,47.8212,1054.71
0,10,7,1054.71,vibration,0.2454,0.2454,1054.71
0,10,7,1054.71,temperature,68.5794,68.5794,1054.71
0,10,7,1054.71,pressure,28.7734,28.7734,1054.71
0,10,7,1054.71,humidity,45.1153,45.1153,1054.71
0,11,6,1054.71,torque,48.5222,48.5222,1054.71
0,11,6,1054.71,vibration,0.1892,0.1892,1054.71
0,11,6,1054.71,temperature,73.6886,73.6886,1054.71
0,11,6,1054.71,pressure,27.9279,27.9279,1054.71
0,11,6,1054.71,humidity,43.5304,43.5304,1054.71
0,7,11,1058.27,torque,49.8791,49.8791,1058.27
0,7,11,1058.27,vibration,0.1818,0.1818,1058.27
0,7,11,1058.27,temperature,67.1705,67.1705,1058.27
0,7,11,1058.27,pressure,30.5208,30.5208,1058.27
0,7,11,1058.27,humidity,44.6644,44.6644,1058.27
0,8,10,1060.7,torque,50.6853,50.6853,1060.7
0,8,10,1060.7,vibration,0.1589,0.1589,1060.7
0,8,10,1060.7,temperature,68.1542,68.1542,1060.7
0,8,10,1060.7,pressure,28.3555,28.3555,1060.7
0,8,10,1060.7,humidity,46.9595,46.9595,1060.7
0,18,2,1060.84,torque,49.4778,49.4778,1060.84
0,18,2,1060.84,vibration,0.1705,0.1705,1060.84
0,18,2,1060.84,temperature,68.5953,68.5953,1060.84
0,18,2,1060.84,pressure,33.3152,33.3152,1060.84
0,18,2,1060.84,humidity,43.0246,43.0246,1060.84
0,19,1,1060.84,torque,50.1623,50.1623,1060.84
0,19,1,1060.84,vibration,0.2383,0.2383,1060.84
0,19,1,1060.84,temperature,67.9033,67.9033,1060.84
0,19,1,1060.84,pressure,30.7175,30.7175,1060.84
0,19,1,1060.84,humidity,47.5297,47.5297,1060.84
0,9,9,1068.14,torque,50.2218,,1068.14
0,9,9,1068.14,vibration,0.191,,1068.14
0,9,9,1068.14,temperature,67.527,,1068.14
0,9,9,1068.14,pressure,28.6225,,1068.14
0,9,9,1068.14,humidity,42.68,,1068.14
0,15,5,1089.75,torque,51.0228,51.0228,1089.75
0,15,5,1089.75,vibration,0.2144,0.2144,1089.75
0,15,5,1089.75,temperature,68.248,68.248,1089.75
0,15,5,1089.75,pressure,31.0299,31.0299,1089.75
0,15,5,1089.75,humidity,46.9866,46.9866,1089.75
0,22,0,1092.8,torque,50.536,50.536,1092.8
0,22,0,1092.8,vibration,0.2316,0.2316,1092.8
0,22,0,1092.8,temperature,69.3865,69.3865,1092.8
0,22,0,1092.8,pressure,31.7281,31.7281,1092.8
0,22,0,1092.8,humidity,46.3824,46.3824,1092.8
0,17,4,1099.52,torque,48.7477,,1099.52
0,17,4,1099.52,vibration,0.2255,,1099.52
0,17,4,1099.52,temperature,72.427,,1099.52
0,17,4,1099.52,pressure,29.183,,1099.52
0,17,4,1099.52,humidity,47.668,,1099.52
0,20,1,1102.34,torque,50.8828,50.8828,1102.34
0,20,1,1102.34,vibration,0.1789,0.1789,1102.34
0,20,1,1102.34,temperature,66.9911,66.9911,1102.34
0,20,1,1102.34,pressure,28.7227,28.7227,1102.34
0,20,1,1102.34,humidity,47.9819,47.9819,1102.34
0,18,3,1105.23,torque,48.7433,48.7433,1105.23
0,18,3,1105.23,vibration,0.1994,0.1994,1105.23
0,18,3,1105.23,temperature,67.5912,67.5912,1105.23
0,18,3,1105.23,pressure,26.746,26.746,1105.23
0,18,3,1105.23,humidity,49.2532,49.2532,1105.23
0,19,2,1105.23,torque,51.5054,51.5054,1105.23
0,19,2,1105.23,vibration,0.1428,0.1428,1105.23
0,19,2,1105.23,temperature,72.1894,72.1894,1105.23
0,19,2,1105.23,pressure,30.6426,30.6426,1105.23
0,19,2,1105.23,humidity,44.2004,44.2004,1105.23
0,10,8,1105.9,torque,50.3392,50.3392,1105.9
0,10,8,1105.9,vibration,0.2062,0.2062,1105.9
0,10,8,1105.9,temperature,69.4163,69.4163,1105.9
0,10,8,1105.9,pressure,34.6245,34.6245,1105.9
0,10,8,1105.9,humidity,43.8977,43.8977,1105.9
0,9,10,1112.72,torque,48.8947,48.8947,1112.72
0,9,10,1112.72,vibration,0.2175,0.2175,1112.72
0,9,10,1112.72,temperature,68.0044,68.0044,1112.72
0,9,10,1112.72,pressure,30.4448,30.4448,1112.72
0,9,10,1112.72,humidity,46.6769,46.6769,1112.72
0,8,11,1113.61,torque,51.8074,51.8074,1113.61
0,8,11,1113.61,vibration,0.1746,0.1746,1113.61
0,8,11,1113.61,temperature,71.761,71.761,1113.61
0,8,11,1113.61,pressure,30.6701,30.6701,1113.61
0,8,11,1113.61,humidity,45.8315,45.8315,1113.61
0,11,7,1130.16,torque,49.4197,49.4197,1130.16
0,11,7,1130.16,vibration,0.2039,0.2039,1130.16
0,11,7,1130.16,temperature,73.8423,73.8423,1130.16
0,11,7,1130.16,pressure,31.4247,31.4247,1130.16
0,11,7,1130.16,humidity,44.2803,44.2803,1130.16
0,12,6,1130.16,torque,49.4812,49.4812,1130.16
0,12,6,1130.16,vibration,0.1703,0.1703,1130.16
0,12,6,1130.16,temperature,69.9003,69.9003,1130.16
0,12,6,1130.16,pressure,29.2193,29.2193,1130.16
0,12,6,1130.16,humidity,44.082,44.082,1130.16
0,16,5,1136.08,torque,50.2162,50.2162,1136.08
0,16,5,1136.08,vibration,0.1659,0.1659,1136.08
0,16,5,1136.08,temperature,67.679,67.679,1136.08
0,16,5,1136.08,pressure,28.9448,28.9448,1136.08
0,16,5,1136.08,humidity,47.1106,47.1106,1136.08
0,21,1,1141.96,torque,48.7811,48.7811,1141.96
0,21,1,1141.96,vibration,0.1898,0.1898,1141.96
0,21,1,1141.96,temperature,69.6105,69.6105,1141.96
0,21,1,1141.96,pressure,28.9263,28.9263,1141.96
0,21,1,1141.96,humidity,46.6488,46.6488,1141.96
0,20,2,1146.98,torque,51.3491,51.3491,1146.98
0,20,2,1146.98,vibration,0.1777,0.1777,1146.98
0,20,2,1146.98,temperature,72.3979,72.3979,1146.98
0,20,2,1146.98,pressure,33.3779,33.3779,1146.98
0,20,2,1146.98,humidity,44.3338,44.3338,1146.98
0,23,0,1149.01,torque,49.432,49.432,1149.01
0,23,0,1149.01,vibration,0.1776,0.1776,1149.01
0,23,0,1149.01,temperature,68.6539,68.6539,1149.01
0,23,0,1149.01,pressure,30.0595,30.0595,1149.01
0,23,0,1149.01,humidity,45.9531,45.9531,1149.01
0,18,4,1152.68,torque,49.4213,,1152.68
0,18,4,1152.68,vibration,0.1856,,1152.68
0,18,4,1152.68,temperature,68.9981,,1152.68
0,18,4,1152.68,pressure,27.6974,,1152.68
0,18,4,1152.68,humidity,47.4742,,1152.68
0,19,3,1152.68,torque,51.0306,51.0306,1152.68
0,19,3,1152.68,vibration,0.2436,0.2436,1152.68
0,19,3,1152.68,temperature,69.8621,69.8621,1152.68
0,19,3,1152.68,pressure,28.0426,28.0426,1152.68
0,19,3,1152.68,humidity,48.5552,48.5552,1152.68
0,10,9,1155.23,torque,49.7572,,1155.23
0,10,9,1155.23,vibration,0.2472,,1155.23
0,10,9,1155.23,temperature,67.445,,1155.23
0,10,9,1155.23,pressure,31.6709,,1155.23
0,10,9,1155.23,humidity,42.7529,,1155.23
0,9,11,1169.46,torque,49.9995,49.9995,1169.46
0,9,11,1169.46,vibration,0.2006,0.2006,1169.46
0,9,11,1169.46,temperature,67.8122,67.8122,1169.46
0,9,11,1169.46,pressure,31.9394,31.9394,1169.46
0,9,11,1169.46,humidity,44.5284,44.5284,1169.46
0,11,8,1175.21,torque,50.0431,50.0431,1175.21
0,11,8,1175.21,vibration,0.2311,0.2311,1175.21
0,11,8,1175.21,temperature,72.9224,72.9224,1175.21
0,11,8,1175.21,pressure,33.0646,33.0646,1175.21
0,11,8,1175.21,humidity,43.8612,43.8612,1175.21
0,17,5,1179.61,torque,48.5093,48.5093,1179.61
0,17,5,1179.61,vibration,0.1823,0.1823,1179.61
0,17,5,1179.61,temperature,69.2747,69.2747,1179.61
0,17,5,1179.61,pressure,28.722,28.722,1179.61
0,17,5,1179.61,humidity,46.8137,46.8137,1179.61
0,20,3,1193.27,torque,51.415,51.415,1193.27
0,20,3,1193.27,vibration,0.177,0.177,1193.27
0,20,3,1193.27,temperature,67.5852,67.5852,1193.27
0,20,3,1193.27,pressure,30.9446,30.9446,1193.27
0,20,3,1193.27,humidity,48.578,48.578,1193.27
0,12,7,1194.0,torque,51.7857,51.7857,1194.0
0,12,7,1194.0,vibration,0.207,0.207,1194.0
0,12,7,1194.0,temperature,71.2832,71.2832,1194.0
0,12,7,1194.0,pressure,32.3292,32.3292,1194.0
0,12,7,1194.0,humidity,43.485,43.485,1194.0
0,13,6,1194.0,torque,52.4762,52.4762,1194.0
0,13,6,1194.0,vibration,0.1956,0.1956,1194.0
0,13,6,1194.0,temperature,70.9522,70.9522,1194.0
0,13,6,1194.0,pressure,28.0778,28.0778,1194.0
0,13,6,1194.0,humidity,43.0362,43.0362,1194.0
0,21,2,1195.97,torque,46.7198,46.7198,1195.97
0,21,2,1195.97,vibration,0.212,0.212,1195.97
0,21,2,1195.97,temperature,68.5251,68.5251,1195.97
0,21,2,1195.97,pressure,28.4335,28.4335,1195.97
0,21,2,1195.97,humidity,44.6571,44.6571,1195.97
0,22,1,1195.97,torque,49.5139,49.5139,1195.97
0,22,1,1195.97,vibration,0.2103,0.2103,1195.97
0,22,1,1195.97,temperature,69.483,69.483,1195.97
0,22,1,1195.97,pressure,29.527,29.527,1195.97
0,22,1,1195.97,humidity,47.893,47.893,1195.97
0,24,0,1196.23,torque,48.5319,48.5319,1196.23
0,24,0,1196.23,vibration,0.1697,0.1697,1196.23
0,24,0,1196.23,temperature,68.8725,68.8725,1196.23
0,24,0,1196.23,pressure,32.6368,32.6368,1196.23
0,24,0,1196.23,humidity,46.6179,46.6179,1196.23
0,10,10,1200.59,torque,51.1251,51.1251,1200.59
0,10,10,1200.59,vibration,0.2428,0.2428,1200.59
0,10,10,1200.59,temperature,74.9124,74.9124,1200.59
0,10,10,1200.59,pressure,30.041,30.041,1200.59
0,10,10,1200.59,humidity,45.2758,45.2758,1200.59
0,19,4,1217.56,torque,53.9358,,1217.56
0,19,4,1217.56,vibration,0.1904,,1217.56
0,19,4,1217.56,temperature,69.7374,,1217.56
0,19,4,1217.56,pressure,27.9644,,1217.56
0,19,4,1217.56,humidity,46.7525,,1217.56
0,18,5,1222.88,torque,50.4875,50.4875,1222.88
0,18,5,1222.88,vibration,0.1628,0.1628,1222.88
0,18,5,1222.88,temperature,71.5532,71.5532,1222.88
0,18,5,1222.88,pressure,29.2906,29.2906,1222.88
0,18,5,1222.88,humidity,47.8988,47.8988,1222.88
0,11,9,1224.53,torque,50.5277,,1224.53
0,11,9,1224.53,vibration,0.1758,,1224.53
0,11,9,1224.53,temperature,70.6369,,1224.53
0,11,9,1224.53,pressure,33.1083,,1224.53
0,11,9,1224.53,humidity,43.2555,,1224.53
0,25,0,1243.97,torque,49.0485,49.0485,1243.97
0,25,0,1243.97,vibration,0.1943,0.1943,1243.97
0,25,0,1243.97,temperature,72.0538,72.0538,1243.97
0,25,0,1243.97,pressure,31.6115,31.6115,1243.97
0,25,0,1243.97,humidity,47.9035,47.9035,1243.97
0,22,2,1249.61,torque,50.3768,50.3768,1249.61
0,22,2,1249.61,vibration,0.2023,0.2023,1249.61
0,22,2,1249.61,temperature,72.7499,72.7499,1249.61
0,22,2,1249.61,pressure,32.1224,32.1224,1249.61
0,22,2,1249.61,humidity,44.7108,44.7108,1249.61
0,23,1,1249.61,torque,52.899,52.899,1249.61
0,23,1,1249.61,vibration,0.2413,0.2413,1249.61
0,23,1,1249.61,temperature,68.9892,68.9892,1249.61
0,23,1,1249.61,pressure,27.457,27.457,1249.61
0,23,1,1249.61,humidity,46.0076,46.0076,1249.61
0,21,3,1253.63,torque,46.3178,46.3178,1253.63
0,21,3,1253.63,vibration,0.2028,0.2028,1253.63
0,21,3,1253.63,temperature,69.8472,69.8472,1253.63
0,21,3,1253.63,pressure,31.9897,31.9897,1253.63
0,21,3,1253.63,humidity,46.846,46.846,1253.63
0,14,6,1254.44,torque,47.8953,47.8953,1254.44
0,14,6,1254.44,vibration,0.1512,0.1512,1254.44
0,14,6,1254.44,temperature,74.6657,74.6657,1254.44
0,14,6,1254.44,pressure,29.5641,29.5641,1254.44
0,14,6,1254.44,humidity,44.252,44.252,1254.44
0,12,8,1254.48,torque,51.458,51.458,1254.48
0,12,8,1254.48,vibration,0.1684,0.1684,1254.48
0,12,8,1254.48,temperature,72.1178,72.1178,1254.48
0,12,8,1254.48,pressure,30.2298,30.2298,1254.48
0,12,8,1254.48,humidity,43.9826,43.9826,1254.48
0,13,7,1254.48,torque,50.6059,50.6059,1254.48
0,13,7,1254.48,vibration,0.127,0.127,1254.48
0,13,7,1254.48,temperature,64.8439,64.8439,1254.48
0,13,7,1254.48,pressure,30.2198,30.2198,1254.48
0,13,7,1254.48,humidity,43.2882,43.2882,1254.48
0,10,11,1255.47,torque,49.6907,49.6907,1255.47
0,10,11,1255.47,vibration,0.1839,0.1839,1255.47
0,10,11,1255.47,temperature,73.0672,73.0672,1255.47
0,10,11,1255.47,pressure,31.7528,31.7528,1255.47
0,10,11,1255.47,humidity,45.2727,45.2727,1255.47
0,11,10,1273.77,torque,50.5732,50.5732,1273.77
0,11,10,1273.77,vibration,0.1972,0.1972,1273.77
0,11,10,1273.77,temperature,71.607,71.607,1273.77
0,11,10,1273.77,pressure,31.4587,31.4587,1273.77
0,11,10,1273.77,humidity,45.6929,45.6929,1273.77
0,19,5,1283.33,torque,49.7095,49.7095,1283.33
0,19,5,1283.33,vibration,0.1691,0.1691,1283.33
0,19,5,1283.33,temperature,66.4916,66.4916,1283.33
0,19,5,1283.33,pressure,32.0047,32.0047,1283.33
0,19,5,1283.33,humidity,47.5501,47.5501,1283.33
0,20,4,1283.33,torque,49.5786,,1283.33
0,20,4,1283.33,vibration,0.2008,,1283.33
0,20,4,1283.33,temperature,69.3307,,1283.33
0,20,4,1283.33,pressure,31.3755,,1283.33
0,20,4,1283.33,humidity,45.357,,1283.33
0,26,0,1294.13,torque,51.4923,51.4923,1294.13
0,26,0,1294.13,vibration,0.2038,0.2038,1294.13
0,26,0,1294.13,temperature,70.5113,70.5113,1294.13
0,26,0,1294.13,pressure,31.2764,31.2764,1294.13
0,26,0,1294.13,humidity,47.467,47.467,1294.13
0,22,3,1304.8,torque,52.0893,52.0893,1304.8
0,22,3,1304.8,vibration,0.1738,0.1738,1304.8
0,22,3,1304.8,temperature,69.4722,69.4722,1304.8
0,22,3,1304.8,pressure,29.2435,29.2435,1304.8
0,22,3,1304.8,humidity,47.8334,47.8334,1304.8
0,12,9,1309.11,torque,49.3121,,1309.11
0,12,9,1309.11,vibration,0.1748,,1309.11
0,12,9,1309.11,temperature,68.3835,,1309.11
0,12,9,1309.11,pressure,31.5475,,1309.11
0,12,9,1309.11,humidity,44.4407,,1309.11
0,13,8,1309.11,torque,49.1635,49.1635,1309.11
0,13,8,1309.11,vibration,0.1568,0.1568,1309.11
0,13,8,1309.11,temperature,72.4819,72.4819,1309.11
0,13,8,1309.11,pressure,27.5939,27.5939,1309.11
0,13,8,1309.11,humidity,45.0392,45.0392,1309.11
0,23,2,1309.89,torque,47.2191,47.2191,1309.89
0,23,2,1309.89,vibration,0.1604,0.1604,1309.89
0,23,2,1309.89,temperature,70.0975,70.0975,1309.89
0,23,2,1309.89,pressure,25.2035,25.2035,1309.89
0,23,2,1309.89,humidity,43.064,43.064,1309.89
0,24,1,1309.89,torque,50.7834,50.7834,1309.89
0,24,1,1309.89,vibration,0.2122,0.2122,1309.89
0,24,1,1309.89,temperature,70.4883,70.4883,1309.89
0,24,1,1309.89,pressure,30.4694,30.4694,1309.89
0,24,1,1309.89,humidity,46.8709,46.8709,1309.89
0,11,11,1339.4,torque,49.8452,49.8452,1339.4
0,11,11,1339.4,vibration,0.2029,0.2029,1339.4
0,11,11,1339.4,temperature,70.3462,70.3462,1339.4
0,11,11,1339.4,pressure,27.8917,27.8917,1339.4
0,11,11,1339.4,humidity,44.2227,44.2227,1339.4
0,27,0,1340.12,torque,49.6156,49.6156,1340.12
0,27,0,1340.12,vibration,0.2483,0.2483,1340.12
0,27,0,1340.12,temperature,72.3933,72.3933,1340.12
0,27,0,1340.12,pressure,30.8577,30.8577,1340.12
0,27,0,1340.12,humidity,48.5578,48.5578,1340.12
0,21,4,1340.17,torque,53.627,,1340.17
0,21,4,1340.17,vibration,0.2182,,1340.17
0,21,4,1340.17,temperature,65.4366,,1340.17
0,21,4,1340.17,pressure,30.6948,,1340.17
0,21,4,1340.17,humidity,45.0228,,1340.17
0,14,7,1350.61,torque,50.0718,50.0718,1350.61
0,14,7,1350.61,vibration,0.1997,0.1997,1350.61
0,14,7,1350.61,temperature,66.3557,66.3557,1350.61
0,14,7,1350.61,pressure,28.2889,28.2889,1350.61
